job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
229,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,Entry,6,Bachelor,1,0,1,1,0,116628,6,2022,High,5
230,Data Engineer,MNC,Healthcare,USA,Remote,Mid,10,PhD,0,0,0,0,1,109428,1,2026,Medium,5
231,Data Scientist,Enterprise,Finance,Australia,Remote,Mid,1,PhD,1,0,0,0,0,73259,12,2021,Low,5
232,Data Analyst,Enterprise,Technology,Germany,Onsite,Entry,6,PhD,1,0,1,1,1,86141,4,2023,High,9
233,Data Scientist,MNC,Healthcare,Germany,Remote,Senior,7,Bachelor,0,0,0,1,0,132011,3,2022,Low,2
234,Data Analyst,Medium,Retail,USA,Remote,Mid,7,Bachelor,1,1,1,1,1,111054,4,2020,High,6
235,Business Analyst,Medium,E-commerce,Australia,Onsite,Senior,12,PhD,1,1,0,1,1,122309,11,2024,Medium,3
236,Business Analyst,Medium,Healthcare,Canada,Hybrid,Entry,9,Bachelor,1,0,0,0,1,55785,12,2020,Medium,4
237,Data Scientist,Startup,E-commerce,UK,Onsite,Mid,12,Bachelor,1,1,1,1,0,102352,2,2024,High,5
238,Data Engineer,Startup,Retail,Singapore,Onsite,Senior,1,Master,1,0,0,1,0,110382,12,2024,Low,5
239,AI Engineer,Enterprise,Technology,UK,Remote,Senior,2,Bachelor,0,0,1,0,1,166652,1,2022,Low,3
240,AI Engineer,Medium,Education,USA,Hybrid,Senior,6,Bachelor,0,1,1,0,0,153730,11,2024,Low,5
241,Machine Learning Engineer,Enterprise,Education,Canada,Onsite,Mid,5,Bachelor,0,0,1,0,0,126960,10,2023,High,8
242,Data Engineer,Startup,Retail,UK,Hybrid,Mid,6,PhD,1,1,1,0,0,87454,11,2022,High,8
243,Data Scientist,Enterprise,Healthcare,USA,Onsite,Entry,10,Master,1,1,0,0,0,54094,3,2026,Medium,4
244,Data Scientist,MNC,Technology,Canada,Remote,Entry,0,Bachelor,1,1,0,0,1,77490,5,2024,Low,3
245,Data Engineer,Startup,Healthcare,Australia,Remote,Mid,2,PhD,1,1,1,1,1,111999,12,2021,High,5
246,Data Scientist,MNC,Retail,Australia,Remote,Mid,2,PhD,0,1,1,1,0,128733,7,2022,High,8
247,Data Scientist,MNC,Finance,Canada,Remote,Senior,12,Bachelor,1,1,0,1,1,148448,4,2022,High,9
248,Machine Learning Engineer,Enterprise,Finance,India,Hybrid,Mid,14,Master,1,0,0,1,0,127092,3,2022,Medium,2
249,Data Engineer,MNC,Healthcare,USA,Onsite,Mid,11,Master,1,1,1,1,1,132555,2,2026,High,8
250,Data Analyst,MNC,Education,Australia,Onsite,Senior,12,Master,0,0,0,0,0,120789,5,2024,High,9
251,Business Analyst,Enterprise,E-commerce,UK,Remote,Entry,14,Master,0,0,0,1,1,75575,6,2023,Medium,4
252,AI Engineer,MNC,Healthcare,Australia,Hybrid,Mid,7,Bachelor,0,1,1,0,1,161919,2,2023,High,7
253,Data Engineer,Medium,Healthcare,India,Onsite,Senior,11,Bachelor,0,0,0,0,0,98167,6,2025,Medium,2
254,Data Scientist,Enterprise,Healthcare,USA,Hybrid,Entry,12,Bachelor,1,0,0,0,0,49232,11,2021,Medium,3
255,AI Engineer,MNC,Technology,India,Onsite,Senior,2,Bachelor,0,1,1,1,1,203662,10,2024,High,3
256,Data Scientist,MNC,Retail,USA,Onsite,Mid,6,PhD,0,0,0,0,0,93607,12,2022,Low,1
257,Data Scientist,MNC,Finance,Australia,Remote,Entry,2,PhD,1,0,1,0,0,85423,7,2023,Low,6
258,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Entry,8,PhD,0,1,0,0,1,59424,6,2022,Medium,2
259,Data Engineer,MNC,Education,USA,Remote,Senior,12,Bachelor,1,0,1,1,0,152170,12,2025,High,4
260,AI Engineer,MNC,E-commerce,Germany,Hybrid,Mid,3,Bachelor,0,1,0,0,0,134213,6,2021,High,9
261,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,5,Bachelor,1,1,1,0,1,98088,3,2026,Low,3
262,Data Engineer,Startup,Technology,Australia,Remote,Senior,3,Bachelor,1,1,1,1,0,129214,12,2026,High,4
263,Data Scientist,MNC,Technology,India,Onsite,Mid,9,Bachelor,0,0,1,0,1,119063,5,2020,Medium,5
264,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Mid,4,PhD,1,0,0,1,0,89552,11,2020,Low,3
265,Data Scientist,MNC,E-commerce,Australia,Onsite,Senior,8,Bachelor,0,1,1,1,0,154433,4,2021,High,7
266,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Senior,11,PhD,1,0,0,0,1,105025,9,2021,High,7
267,Data Analyst,Startup,Retail,UK,Remote,Entry,14,PhD,1,0,0,0,0,45215,6,2023,Medium,4
268,Data Scientist,Enterprise,Finance,Australia,Hybrid,Mid,1,Bachelor,0,1,1,0,0,90685,1,2021,High,8
269,Data Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,13,Bachelor,0,1,1,1,1,111932,3,2025,High,2
270,Data Engineer,Startup,Technology,Canada,Onsite,Entry,10,Bachelor,0,1,0,0,1,64467,8,2022,Medium,6
271,Machine Learning Engineer,Medium,Finance,Germany,Onsite,Entry,1,Bachelor,0,0,0,1,1,119475,12,2022,Low,2
272,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,4,PhD,1,1,1,0,1,123423,4,2026,High,8
273,Data Engineer,Startup,Retail,Singapore,Remote,Senior,5,Master,0,1,1,0,0,111636,12,2023,Low,4
274,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,Mid,7,PhD,1,0,1,0,0,129444,3,2023,High,9
275,Business Analyst,Startup,Healthcare,Germany,Remote,Mid,10,PhD,1,0,0,1,0,88824,3,2023,High,7
276,AI Engineer,Startup,Education,UK,Onsite,Entry,10,PhD,1,1,0,1,0,104956,4,2024,Medium,4
277,Data Analyst,Medium,Technology,USA,Hybrid,Entry,9,Master,0,1,1,0,1,74200,5,2021,High,9
278,Data Scientist,Startup,Education,India,Remote,Entry,3,Bachelor,0,1,0,1,0,66242,12,2021,Low,5
279,Data Analyst,Enterprise,E-commerce,Germany,Onsite,Senior,6,PhD,1,1,0,0,1,114065,4,2026,Low,4
280,Machine Learning Engineer,MNC,E-commerce,Canada,Remote,Senior,13,PhD,1,1,0,0,1,167468,1,2022,Medium,3
281,Data Analyst,MNC,E-commerce,Germany,Hybrid,Entry,3,Master,0,1,0,0,0,72415,4,2026,Low,5
282,Business Analyst,Startup,Education,Canada,Hybrid,Entry,12,Bachelor,0,1,1,1,0,84865,8,2026,High,9
283,Data Engineer,Startup,E-commerce,Germany,Onsite,Senior,14,Master,1,1,1,1,0,128240,5,2024,High,4
284,Machine Learning Engineer,Medium,Education,Australia,Remote,Entry,2,PhD,1,0,1,1,0,118811,7,2025,High,6
285,Business Analyst,Medium,E-commerce,USA,Onsite,Senior,9,PhD,1,1,0,1,0,119168,11,2021,High,9
286,Data Engineer,Startup,Finance,Germany,Onsite,Entry,4,PhD,0,1,0,0,0,47610,4,2020,High,9
287,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Senior,0,Master,0,0,1,0,0,113664,2,2022,High,9
288,Data Scientist,Startup,Finance,Canada,Hybrid,Mid,2,Bachelor,0,0,0,1,1,99287,1,2020,High,7
289,Data Analyst,Medium,Technology,Germany,Hybrid,Entry,10,PhD,1,0,1,1,1,86293,2,2024,High,1
290,AI Engineer,MNC,Retail,Canada,Onsite,Mid,0,Bachelor,0,1,0,0,0,136426,6,2024,Low,5
291,Data Engineer,Enterprise,Retail,Germany,Onsite,Senior,8,Master,1,0,1,1,0,128093,3,2020,High,2
292,Business Analyst,MNC,Education,Singapore,Onsite,Mid,2,PhD,0,1,1,1,1,130112,12,2025,High,1
293,Business Analyst,Enterprise,E-commerce,UK,Remote,Mid,4,Bachelor,0,1,1,0,1,98104,2,2020,High,8
294,Data Analyst,Medium,E-commerce,UK,Hybrid,Mid,6,PhD,1,0,0,1,1,104741,7,2022,High,7
295,Data Engineer,Startup,Technology,Canada,Hybrid,Senior,8,Master,0,1,1,1,0,125517,10,2024,High,1
296,AI Engineer,Medium,Finance,Canada,Hybrid,Mid,0,Bachelor,0,0,1,0,0,131241,9,2022,Low,3
297,Machine Learning Engineer,MNC,Healthcare,Australia,Hybrid,Mid,6,PhD,0,0,0,0,1,142600,6,2023,Low,4
298,AI Engineer,Enterprise,Technology,UK,Onsite,Mid,4,Master,1,1,0,1,0,132519,6,2020,High,9
299,Data Analyst,MNC,Retail,Germany,Hybrid,Entry,2,Bachelor,1,0,1,0,0,82994,5,2022,Low,6
300,Data Engineer,MNC,Healthcare,Australia,Remote,Entry,0,Bachelor,0,1,0,0,0,65082,1,2021,Low,4
301,AI Engineer,Startup,E-commerce,Australia,Hybrid,Mid,0,Master,1,1,0,1,1,136779,11,2024,Low,3
302,Data Scientist,MNC,Technology,Canada,Onsite,Entry,9,PhD,0,1,1,0,0,89256,10,2021,High,9
303,AI Engineer,Startup,Finance,Canada,Onsite,Senior,14,PhD,0,0,1,0,0,158252,2,2022,Medium,2
304,Data Engineer,Medium,Finance,UK,Hybrid,Mid,9,PhD,1,1,0,0,1,81993,6,2020,High,8
305,Data Analyst,Medium,Retail,Australia,Hybrid,Entry,12,Bachelor,1,0,0,0,0,54909,5,2020,Medium,1
306,Machine Learning Engineer,MNC,Retail,Canada,Hybrid,Entry,10,Master,0,1,1,1,1,150738,5,2026,High,4
307,AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,8,Master,0,1,1,1,0,173003,12,2026,High,6
308,Data Scientist,Enterprise,Retail,Australia,Hybrid,Mid,0,Bachelor,1,1,0,1,0,87032,10,2023,Low,5
309,Business Analyst,Medium,Retail,Canada,Onsite,Senior,3,PhD,0,0,1,1,1,139841,7,2020,High,8
310,Business Analyst,Startup,Healthcare,Germany,Remote,Entry,13,PhD,1,0,1,0,1,72854,1,2020,Medium,1
311,Business Analyst,Startup,Finance,Australia,Onsite,Entry,6,PhD,1,0,1,0,1,76219,7,2022,High,7
312,Data Engineer,Startup,Education,USA,Remote,Senior,6,Bachelor,0,1,1,1,0,130164,1,2026,High,7
313,Business Analyst,Medium,E-commerce,Australia,Hybrid,Mid,5,Master,0,1,0,1,0,92117,10,2021,Low,3
314,AI Engineer,Enterprise,Technology,India,Remote,Mid,13,PhD,0,0,0,1,0,128453,12,2022,Medium,3
315,Business Analyst,Startup,Finance,Australia,Remote,Senior,9,PhD,1,0,1,0,0,115618,6,2020,Medium,2
316,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Entry,6,Bachelor,1,1,1,0,0,105126,10,2020,Low,5
317,Business Analyst,Startup,Finance,Australia,Remote,Senior,10,Bachelor,0,0,0,0,0,98893,12,2020,High,9
318,Data Scientist,Startup,Finance,Australia,Remote,Senior,5,PhD,0,0,1,0,0,115057,9,2024,Low,3
319,Data Analyst,Enterprise,E-commerce,Australia,Hybrid,Entry,2,Master,1,1,1,1,1,87565,12,2026,High,6
320,Data Scientist,MNC,Technology,Singapore,Remote,Entry,1,Bachelor,1,0,0,1,0,86079,11,2021,Low,4
321,Business Analyst,Enterprise,Retail,UK,Hybrid,Mid,6,PhD,1,1,0,1,1,104277,1,2020,Low,2
322,AI Engineer,Enterprise,Technology,India,Remote,Senior,3,Bachelor,1,0,1,1,0,174695,10,2023,High,7
323,Data Scientist,Enterprise,E-commerce,UK,Remote,Senior,11,PhD,0,0,1,1,0,125990,3,2024,High,1
324,Machine Learning Engineer,MNC,Healthcare,Canada,Remote,Mid,9,Master,1,1,0,0,0,132575,8,2022,Medium,6
325,Data Scientist,MNC,E-commerce,UK,Hybrid,Mid,11,Master,1,1,0,0,1,103801,2,2021,Medium,1
326,AI Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,13,Bachelor,1,0,0,0,1,126204,1,2025,Medium,3
327,Business Analyst,MNC,Technology,Canada,Hybrid,Mid,10,Bachelor,1,0,1,1,0,129166,4,2026,High,5
328,Data Engineer,MNC,Technology,India,Remote,Entry,4,Bachelor,0,1,1,0,0,85710,5,2023,Low,3
329,Data Engineer,Medium,Education,USA,Hybrid,Senior,12,PhD,0,1,0,1,1,122378,1,2025,Medium,2
330,Business Analyst,MNC,Education,UK,Onsite,Entry,10,PhD,1,0,1,0,0,86396,1,2022,Medium,3
331,AI Engineer,Enterprise,Retail,Canada,Onsite,Mid,13,PhD,0,1,1,0,0,125165,8,2021,Medium,6
332,Data Scientist,MNC,Technology,Singapore,Onsite,Senior,2,Master,0,1,0,0,0,115067,3,2022,Low,3
333,Machine Learning Engineer,Medium,E-commerce,UK,Remote,Senior,7,PhD,0,1,1,0,1,163262,11,2024,Low,5
334,Data Analyst,Startup,Technology,India,Hybrid,Entry,3,Master,1,0,1,0,1,73226,7,2025,Low,2
335,Machine Learning Engineer,MNC,Retail,Canada,Remote,Senior,10,Bachelor,0,0,0,1,1,186982,4,2020,Medium,6
336,AI Engineer,Medium,Education,India,Onsite,Entry,13,Bachelor,1,1,1,1,1,133566,11,2022,High,1
337,AI Engineer,MNC,Education,Germany,Hybrid,Mid,11,PhD,1,1,1,0,0,153996,1,2025,Medium,2
338,Machine Learning Engineer,MNC,Education,India,Onsite,Senior,3,Master,1,0,1,1,1,199735,4,2023,High,1
339,Data Engineer,Medium,Retail,Singapore,Remote,Senior,7,PhD,1,0,0,0,1,107259,5,2021,High,9
340,Data Scientist,Enterprise,Finance,Singapore,Onsite,Entry,13,Master,1,1,0,0,0,48856,10,2025,Medium,1
341,Business Analyst,Enterprise,Education,UK,Hybrid,Mid,11,PhD,1,1,0,1,1,97775,10,2023,Medium,6
342,Business Analyst,MNC,Retail,Canada,Hybrid,Entry,7,PhD,0,1,1,1,0,104275,10,2026,High,8
343,AI Engineer,Startup,Technology,Canada,Remote,Entry,5,Master,1,0,1,1,1,132542,11,2023,High,8
344,Data Engineer,MNC,Education,Canada,Hybrid,Mid,7,Master,0,1,1,1,1,133216,1,2026,High,7
345,Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Entry,12,Master,0,1,1,0,1,118080,10,2026,High,8
346,Business Analyst,Startup,Finance,Germany,Hybrid,Senior,1,Bachelor,0,1,0,0,1,106234,12,2026,Low,6
347,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Senior,13,Bachelor,1,0,0,0,0,100509,3,2024,Medium,5
348,Data Scientist,MNC,Healthcare,Australia,Onsite,Mid,7,PhD,0,0,1,0,1,121263,12,2024,Low,6
349,Data Engineer,Enterprise,Technology,UK,Remote,Mid,5,Master,1,0,1,1,0,109421,3,2021,High,8
350,Data Analyst,MNC,Retail,Germany,Remote,Senior,12,PhD,0,0,1,1,0,149820,10,2023,High,9
351,Data Engineer,MNC,E-commerce,Canada,Onsite,Mid,0,Master,1,1,0,0,1,103968,1,2021,Low,4
352,Machine Learning Engineer,Enterprise,E-commerce,Singapore,Hybrid,Senior,14,Master,0,0,0,0,0,136724,7,2021,High,9
353,Data Engineer,Medium,Finance,Australia,Onsite,Entry,12,Master,1,1,1,0,0,61647,7,2020,Medium,5
354,Data Analyst,MNC,Finance,Germany,Hybrid,Senior,6,Bachelor,1,1,1,0,0,132696,6,2026,Low,4
355,Data Scientist,MNC,Retail,UK,Hybrid,Entry,11,PhD,0,0,1,0,0,88263,11,2025,High,8
356,AI Engineer,Startup,Retail,India,Hybrid,Senior,6,PhD,0,0,0,0,1,148924,8,2026,Low,5
357,Data Engineer,Medium,Healthcare,Australia,Remote,Entry,5,PhD,1,0,0,0,0,54008,5,2022,High,8
358,Machine Learning Engineer,Enterprise,Retail,Singapore,Onsite,Entry,2,Master,1,1,1,1,1,132538,4,2023,High,7
359,Data Engineer,Medium,Finance,UK,Hybrid,Entry,0,Master,0,1,0,1,1,75305,12,2022,Low,3
360,Data Engineer,MNC,Retail,Germany,Remote,Mid,7,Master,0,0,1,1,1,134005,12,2022,High,2
361,Data Scientist,Enterprise,Technology,Singapore,Onsite,Mid,8,Bachelor,0,1,0,1,1,96096,10,2023,Medium,6
362,Machine Learning Engineer,Enterprise,Retail,Canada,Onsite,Mid,0,PhD,0,0,1,0,0,127398,2,2023,Low,2
363,AI Engineer,Enterprise,Technology,Singapore,Onsite,Entry,8,Master,1,1,0,1,0,105552,4,2025,High,9
364,Business Analyst,Medium,E-commerce,USA,Hybrid,Entry,9,PhD,1,1,1,0,1,79175,9,2021,High,9
365,Business Analyst,Medium,Finance,UK,Onsite,Senior,1,PhD,0,1,0,1,1,128383,3,2021,High,7
366,Machine Learning Engineer,Startup,Technology,USA,Onsite,Senior,4,Bachelor,1,0,0,0,0,139538,6,2024,High,8
367,Business Analyst,Startup,Retail,India,Remote,Senior,10,Master,1,1,1,0,1,126078,6,2023,High,8
368,Machine Learning Engineer,Medium,Finance,Singapore,Onsite,Mid,7,Bachelor,0,1,0,0,1,129803,1,2026,High,9
369,Data Engineer,MNC,E-commerce,Singapore,Remote,Entry,14,Bachelor,1,1,1,0,0,84117,6,2022,Medium,1
370,Business Analyst,MNC,Education,Singapore,Remote,Entry,9,Master,0,0,1,0,1,96509,8,2024,Medium,6
371,Data Engineer,Startup,Retail,Canada,Remote,Senior,7,Bachelor,0,1,1,0,1,120406,9,2021,Low,1
372,Machine Learning Engineer,Enterprise,E-commerce,India,Hybrid,Mid,1,PhD,1,1,0,0,1,127566,3,2026,High,7
373,Data Analyst,Enterprise,Technology,UK,Remote,Senior,3,PhD,1,0,1,1,1,141524,1,2026,High,8
374,Data Analyst,Medium,Finance,UK,Remote,Mid,13,Master,0,1,0,0,1,80807,11,2023,Medium,4
375,Data Engineer,MNC,E-commerce,India,Remote,Mid,2,PhD,1,1,1,0,0,108558,2,2026,High,9
376,AI Engineer,Enterprise,Healthcare,Canada,Remote,Senior,9,Master,1,1,1,0,0,156715,2,2022,High,7
377,Data Engineer,Startup,E-commerce,Australia,Hybrid,Mid,13,Bachelor,1,1,0,0,1,81447,10,2020,Medium,2
378,Business Analyst,Medium,Technology,Australia,Onsite,Senior,9,PhD,0,0,0,1,1,120808,3,2024,Medium,4
379,Data Engineer,MNC,Education,UK,Hybrid,Entry,6,Master,0,0,0,1,0,87483,12,2026,High,9
380,Data Engineer,Startup,Healthcare,USA,Onsite,Entry,6,Bachelor,1,0,0,0,0,47971,2,2024,Low,4
381,Data Scientist,Medium,Education,India,Remote,Mid,13,Master,0,0,0,0,1,88307,2,2021,Medium,3
382,Data Analyst,Enterprise,Retail,Canada,Remote,Mid,6,Bachelor,0,0,1,1,1,119169,6,2022,High,2
383,Data Analyst,MNC,Finance,UK,Hybrid,Senior,10,Bachelor,1,1,1,0,1,145877,2,2021,Medium,4
384,Data Analyst,Enterprise,Retail,Singapore,Onsite,Senior,14,PhD,0,1,0,1,1,120464,8,2023,Medium,1
385,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,11,PhD,0,1,0,1,1,96124,4,2023,High,7
386,Business Analyst,Startup,E-commerce,UK,Onsite,Senior,3,Master,0,0,1,0,1,127478,4,2024,Low,5
387,AI Engineer,Startup,Education,Singapore,Hybrid,Mid,4,Master,1,1,1,0,0,134021,6,2024,High,7
388,AI Engineer,Medium,Technology,Germany,Onsite,Entry,2,PhD,0,1,1,1,0,123339,9,2023,High,9
389,Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Mid,4,PhD,1,1,1,0,1,140929,9,2021,Low,2
390,AI Engineer,Enterprise,Healthcare,Australia,Onsite,Senior,4,Bachelor,0,0,0,0,0,139282,4,2021,Low,2
391,Machine Learning Engineer,Medium,Technology,USA,Hybrid,Senior,14,Bachelor,0,1,0,0,0,138398,10,2026,Medium,5
392,Machine Learning Engineer,MNC,Finance,USA,Onsite,Entry,11,PhD,0,1,0,1,1,139323,3,2021,High,8
393,Data Analyst,MNC,Healthcare,UK,Onsite,Entry,11,PhD,0,1,0,0,1,82984,2,2023,Medium,2
394,Data Engineer,Medium,Technology,Australia,Remote,Entry,11,Master,1,1,0,0,1,64589,10,2026,High,9
395,Business Analyst,Medium,E-commerce,Australia,Remote,Mid,10,PhD,0,1,1,1,1,116155,8,2020,High,9
396,AI Engineer,Medium,Finance,India,Remote,Mid,11,PhD,1,0,0,1,1,136409,9,2025,High,8
397,Machine Learning Engineer,Startup,Technology,Canada,Remote,Senior,9,Bachelor,1,1,0,1,1,165247,10,2023,Medium,2
398,Data Engineer,MNC,Education,Germany,Remote,Mid,14,Master,1,0,1,1,0,127697,6,2022,High,1
399,Business Analyst,Enterprise,Retail,Canada,Remote,Senior,6,Master,0,1,1,1,1,142148,7,2025,High,1
400,Business Analyst,Enterprise,Education,Singapore,Remote,Entry,14,Master,1,1,0,0,0,51998,8,2022,Medium,4
401,Data Engineer,Enterprise,Retail,USA,Remote,Senior,0,PhD,1,0,1,1,1,135935,11,2023,High,7
402,Data Analyst,Startup,Finance,Canada,Hybrid,Senior,14,Bachelor,1,1,0,0,1,114462,1,2023,High,9
403,AI Engineer,Enterprise,Retail,Singapore,Onsite,Mid,12,PhD,1,1,1,0,1,137240,10,2024,Medium,3
404,Data Scientist,Startup,Healthcare,Canada,Hybrid,Entry,0,PhD,0,1,0,0,0,46644,4,2020,Low,4
405,AI Engineer,Enterprise,Education,UK,Hybrid,Senior,10,Bachelor,0,0,1,0,1,162158,5,2024,Medium,4
406,Data Engineer,Enterprise,Retail,Germany,Hybrid,Mid,9,PhD,0,0,0,1,0,89306,7,2022,Medium,4
407,AI Engineer,Enterprise,Education,UK,Hybrid,Mid,10,PhD,1,1,0,0,1,120941,4,2025,Medium,6
408,Data Scientist,Medium,Technology,USA,Onsite,Senior,14,Master,1,0,0,0,0,102833,6,2025,Medium,4
409,AI Engineer,Enterprise,Retail,Canada,Remote,Mid,7,Bachelor,1,0,0,0,0,113637,9,2023,Low,6
410,Data Engineer,MNC,Retail,USA,Onsite,Mid,10,Master,1,1,0,0,0,93569,12,2022,High,7
411,Data Scientist,Medium,Finance,Australia,Remote,Senior,3,Bachelor,1,1,0,1,1,121773,4,2024,Low,1
412,Business Analyst,Enterprise,Education,USA,Onsite,Mid,10,Master,0,0,1,1,1,116360,10,2026,High,6
413,Data Engineer,Startup,Healthcare,USA,Remote,Mid,8,Master,0,1,0,1,1,103864,1,2023,Medium,4
414,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,9,Master,1,0,0,1,1,144386,8,2024,High,9
415,Data Analyst,MNC,Healthcare,Germany,Onsite,Senior,13,PhD,0,1,1,1,0,153750,11,2022,High,3
416,AI Engineer,Startup,Finance,Singapore,Hybrid,Mid,8,PhD,1,1,1,1,0,142155,12,2025,High,2
417,AI Engineer,Medium,Healthcare,Canada,Onsite,Senior,0,Bachelor,0,1,1,0,1,164677,12,2025,Low,6
418,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Entry,8,Master,1,0,1,0,1,70861,11,2026,Medium,6
419,Data Scientist,Medium,E-commerce,Germany,Onsite,Entry,10,Bachelor,1,0,0,1,1,73956,12,2025,High,7
420,Machine Learning Engineer,Enterprise,Retail,India,Hybrid,Entry,0,Master,1,0,0,1,0,109082,2,2023,Low,4
421,Data Scientist,Medium,E-commerce,Australia,Hybrid,Senior,9,Master,0,0,0,0,0,104627,12,2022,High,7
422,Data Scientist,Startup,Healthcare,Canada,Hybrid,Entry,4,PhD,1,0,1,0,1,79081,7,2024,High,7
423,Data Analyst,Enterprise,Retail,UK,Hybrid,Entry,2,PhD,1,1,0,1,0,63138,8,2026,Low,3
424,Machine Learning Engineer,MNC,Technology,UK,Remote,Senior,7,Bachelor,0,1,0,0,1,168899,5,2020,High,9
425,Data Engineer,Medium,Finance,Australia,Remote,Entry,9,Bachelor,0,1,1,1,1,89056,2,2023,High,1
426,Data Scientist,Startup,Technology,India,Hybrid,Mid,3,Bachelor,0,0,0,1,0,94642,9,2021,Low,5
427,Data Engineer,Startup,Retail,Australia,Hybrid,Senior,8,PhD,1,0,1,0,1,127235,9,2021,High,9
428,Data Analyst,Medium,Education,Singapore,Hybrid,Entry,4,Bachelor,0,1,1,1,0,84281,10,2026,High,2
429,Business Analyst,Medium,Technology,Singapore,Remote,Mid,8,PhD,0,0,0,0,0,76681,6,2024,Medium,5
430,AI Engineer,MNC,Finance,USA,Onsite,Senior,5,PhD,0,1,1,0,1,185979,12,2022,High,7
431,Data Scientist,Enterprise,Technology,UK,Remote,Mid,4,Bachelor,1,0,1,0,0,87639,6,2024,High,8
432,Data Engineer,Enterprise,Technology,Australia,Hybrid,Senior,13,Bachelor,1,1,0,0,1,107841,8,2024,Medium,5
433,Data Scientist,Startup,Finance,Australia,Onsite,Senior,10,PhD,0,0,1,1,0,130974,1,2024,High,2
434,Data Scientist,Enterprise,Retail,Canada,Hybrid,Senior,7,PhD,0,1,0,1,1,122693,11,2020,Low,4
435,Business Analyst,Startup,Finance,Singapore,Remote,Mid,12,Bachelor,0,0,1,0,1,96627,1,2023,Medium,5
436,Data Scientist,Medium,Finance,India,Hybrid,Entry,10,Master,0,0,1,1,0,80622,5,2022,High,2
437,Data Scientist,MNC,Retail,India,Remote,Entry,2,Bachelor,1,0,1,0,0,84603,11,2021,Low,1
438,Data Scientist,MNC,Healthcare,Canada,Onsite,Senior,8,PhD,1,1,0,0,0,119576,2,2023,Medium,3
439,Machine Learning Engineer,Medium,Finance,Canada,Remote,Mid,9,Bachelor,1,1,0,1,0,126001,10,2025,High,7
440,Data Scientist,MNC,Healthcare,Germany,Remote,Entry,14,PhD,1,0,1,0,0,86297,4,2020,High,9
441,Data Analyst,Startup,Technology,Canada,Onsite,Entry,1,PhD,0,1,0,0,1,55066,9,2025,High,9
442,Business Analyst,Enterprise,Retail,Canada,Remote,Mid,3,Bachelor,1,0,1,0,1,103264,4,2026,High,8
443,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,Senior,6,Bachelor,0,1,1,0,0,150734,9,2026,High,7
444,Machine Learning Engineer,MNC,Technology,Singapore,Remote,Entry,8,Master,0,1,0,1,1,131605,3,2021,High,7
445,Data Analyst,Medium,Retail,Australia,Remote,Senior,10,Master,1,0,1,0,1,123432,4,2026,High,8
446,Data Scientist,MNC,Retail,Singapore,Hybrid,Entry,5,PhD,1,0,1,0,0,81167,6,2022,High,9
447,Machine Learning Engineer,MNC,Technology,UK,Hybrid,Entry,12,PhD,0,0,0,1,1,133992,6,2021,Medium,4
448,Data Engineer,Startup,Education,USA,Onsite,Entry,7,Master,0,1,0,0,1,64499,3,2022,Low,2
449,Data Engineer,Startup,Education,UK,Hybrid,Entry,7,Master,0,1,0,1,0,63183,6,2022,Low,4
450,Data Scientist,Startup,Finance,Canada,Onsite,Mid,10,PhD,0,1,0,1,0,86754,6,2026,Medium,1
451,AI Engineer,Enterprise,Finance,UK,Onsite,Mid,0,Bachelor,1,0,1,0,0,126412,3,2023,Low,1
452,Data Engineer,Enterprise,Technology,Australia,Onsite,Entry,14,Bachelor,0,0,1,1,1,90969,2,2025,High,7
453,Data Engineer,Medium,Education,UK,Onsite,Mid,7,PhD,0,0,1,0,0,93033,8,2024,High,9
454,Data Engineer,MNC,Finance,Canada,Remote,Mid,14,Master,1,1,0,0,1,101990,7,2026,Medium,2
455,Business Analyst,Startup,Education,Australia,Onsite,Mid,0,Master,0,1,0,1,1,97644,5,2025,Low,4
456,Data Analyst,Startup,Healthcare,India,Remote,Senior,9,Bachelor,0,1,1,0,0,119053,6,2020,Medium,2
457,Data Scientist,Startup,E-commerce,Germany,Onsite,Entry,7,Bachelor,0,0,1,0,1,78042,4,2025,High,9
458,Data Engineer,Medium,Healthcare,Singapore,Remote,Mid,13,PhD,0,1,0,0,0,70512,8,2023,Medium,1
